explanation_id,explanatoriness,surprisingness,usefulness,interestingness,cleverness,willingness_to_share,satisfaction,insight,prior_knowledge,belief_average,participant_id,appeal,submissionScore,commentScore,similarity,commentLength,average_knowledge
86,6,4,5,5,6,4,5,3,TRUE,76,641a43f78351cc4fefe31190,5,1084,2099,0.6647006,115,0.5454545454545454
86,3,2,1,1,1,2,2,1,TRUE,56,5acbd1ecf69e940001d9cd4d,1.3333333333333333,1084,2099,0.6647006,115,0.5454545454545454
86,7,1,7,7,7,1,7,1,TRUE,18,643ebf44db98b64228ffb5a1,5,1084,2099,0.6647006,115,0.5454545454545454
86,3,4,3,1,5,1,4,1,FALSE,56,56c113f6eb5b22000d5baa6f,2.3333333333333335,1084,2099,0.6647006,115,0.5454545454545454
86,5,5,5,6,6,7,5,5,FALSE,74,62b5dbad8247bb91a8ba272a,6.333333333333333,1084,2099,0.6647006,115,0.5454545454545454
86,2,1,2,2,4,2,2,2,TRUE,51,5eb32b8adc8fc511560fca82,2.6666666666666665,1084,2099,0.6647006,115,0.5454545454545454
86,5,5,5,5,6,6,5,3,FALSE,47,5df89cab69a117620a70f1ee,5.666666666666667,1084,2099,0.6647006,115,0.5454545454545454
86,6,1,5,4,4,5,4,2,TRUE,76,62734ce38db73cd5bd81a36f,4.333333333333333,1084,2099,0.6647006,115,0.5454545454545454
87,6,1,6,4,3,4,6,1,TRUE,88,641a43f78351cc4fefe31190,3.6666666666666665,12658,8810,0.58486867,317,0.4
87,5,4,3,4,3,2,4,3,FALSE,25,611bf5c145247a98f2eb23e1,3,12658,8810,0.58486867,317,0.4
87,1,1,1,1,1,1,1,1,FALSE,83,5d32254ab202db00014d5d31,1,12658,8810,0.58486867,317,0.4
87,7,1,7,4,4,1,7,2,TRUE,78,5ef246c6d2b9060809858e7e,3,12658,8810,0.58486867,317,0.4
87,6,1,6,4,1,4,6,1,FALSE,92,5dd9f0e719eecb97dfab7b48,3,12658,8810,0.58486867,317,0.4
87,6,1,4,4,2,1,2,2,TRUE,96,5b745d7bea73590001e99b25,2.3333333333333335,12658,8810,0.58486867,317,0.4
87,5,1,4,4,4,1,4,4,FALSE,62,5e307edef5abed05e1736185,3,12658,8810,0.58486867,317,0.4
87,5,2,6,3,2,4,5,2,TRUE,70,5dd733664524e76dc4537fe2,3,12658,8810,0.58486867,317,0.4
87,6,5,6,6,7,6,6,6,FALSE,46,615c65e4fa1c6b2e5a7d0971,6.333333333333333,12658,8810,0.58486867,317,0.4
87,3,5,5,3,3,1,5,2,FALSE,1,5bf368846edd7200017136c7,2.3333333333333335,12658,8810,0.58486867,317,0.4
88,7,1,7,4,7,7,7,1,TRUE,60,5a3bdd2c8d005a0001829f3e,6,1148,494,0.41814166,348,0.3
88,7,6,6,6,7,5,5,7,FALSE,18,631f991a0a5b1611251a3ebe,6,1148,494,0.41814166,348,0.3
88,5,4,5,6,6,5,5,5,FALSE,48,5842eb2904e7550001a06b14,5.666666666666667,1148,494,0.41814166,348,0.3
88,7,7,7,7,7,7,7,7,FALSE,93,62d76c12d098bf4decd10802,7,1148,494,0.41814166,348,0.3
88,4,2,3,4,3,3,5,2,TRUE,86,651ab8cd3ecbad9f2062ab57,3.3333333333333335,1148,494,0.41814166,348,0.3
88,6,4,6,6,5,7,5,4,FALSE,35,6175e05636b79082f8d345c5,6,1148,494,0.41814166,348,0.3
88,2,2,3,4,3,1,2,2,FALSE,19,60171c9b1a726593103182b3,2.6666666666666665,1148,494,0.41814166,348,0.3
88,7,1,7,4,4,1,4,1,TRUE,60,63b6c0245a6de54b28e6ef89,3,1148,494,0.41814166,348,0.3
88,4,3,4,3,2,2,3,4,FALSE,17,652d5fbe9b9bfde1040a8c4d,2.3333333333333335,1148,494,0.41814166,348,0.3
88,6,6,4,5,6,4,5,6,FALSE,30,60feddab2db9528af033d65f,5,1148,494,0.41814166,348,0.3
89,6,4,6,5,5,6,5,5,FALSE,29,638d3556e70c7bf15705e35b,5.333333333333333,9294,12807,0.7014483,617,0.4
89,7,3,6,5,5,5,5,5,TRUE,75,55a9f6a1fdf99b2d81b5295f,5,9294,12807,0.7014483,617,0.4
89,1,4,1,1,1,1,1,1,FALSE,0,5ef246c6d2b9060809858e7e,1,9294,12807,0.7014483,617,0.4
89,5,1,3,1,2,1,1,2,TRUE,70,60955a048531613c66404fb2,1.3333333333333333,9294,12807,0.7014483,617,0.4
89,7,5,4,4,7,1,7,4,TRUE,40,650ee2022c307a83ad5ffd5d,4,9294,12807,0.7014483,617,0.4
89,7,2,5,5,4,5,7,3,FALSE,39,5acbd1ecf69e940001d9cd4d,4.666666666666667,9294,12807,0.7014483,617,0.4
89,5,5,6,4,3,2,4,3,TRUE,32,651ab8cd3ecbad9f2062ab57,3,9294,12807,0.7014483,617,0.4
89,5,1,5,5,4,4,3,2,FALSE,19,629e241d171ec6698e05f149,4.333333333333333,9294,12807,0.7014483,617,0.4
89,6,3,5,5,5,6,7,5,FALSE,39,627286792f25495f123cc27b,5.333333333333333,9294,12807,0.7014483,617,0.4
89,7,1,7,7,5,6,6,1,FALSE,39,5615777c7ffc8a000a811c61,6,9294,12807,0.7014483,617,0.4
9,5,5,4,5,5,5,5,1,FALSE,58,62cc1f77c32651ff9d35a471,5,713,821,0.71755433,535,0.3
9,7,5,5,6,4,4,7,4,FALSE,25,628678ca852c5ee97a800552,4.666666666666667,713,821,0.71755433,535,0.3
9,6,5,6,5,4,5,5,4,FALSE,38,63474e67a5fd298c6103c409,4.666666666666667,713,821,0.71755433,535,0.3
9,7,4,7,7,6,7,7,7,FALSE,75,5d23460ad4c57900192b129c,6.666666666666667,713,821,0.71755433,535,0.3
9,7,1,7,4,2,6,7,1,TRUE,85,5615777c7ffc8a000a811c61,4,713,821,0.71755433,535,0.3
9,5,2,5,3,4,4,5,1,TRUE,81,5df89cab69a117620a70f1ee,3.6666666666666665,713,821,0.71755433,535,0.3
9,7,4,7,7,5,4,7,7,FALSE,35,63ea4609086ed7a4f9ee55a5,5.333333333333333,713,821,0.71755433,535,0.3
9,6,2,4,5,5,5,5,2,TRUE,42,615ddab1e4f013092538b6c5,5,713,821,0.71755433,535,0.3
9,4,1,4,1,1,1,1,1,FALSE,26,5ef246c6d2b9060809858e7e,1,713,821,0.71755433,535,0.3
9,5,1,3,1,2,3,5,5,FALSE,36,65006bec31c35a02228b9998,2,713,821,0.71755433,535,0.3
90,6,5,6,6,5,4,6,4,FALSE,5,631b4849c2daec6a4966605c,5,1318,1058,0.6766982,591,0
90,2,2,1,2,2,2,3,2,FALSE,6,6294caceabe2535ecd0eaba7,2,1318,1058,0.6766982,591,0
90,5,2,1,5,4,2,4,3,FALSE,4,5669ac845bd4ff0011159b4a,3.6666666666666665,1318,1058,0.6766982,591,0
90,6,4,2,5,4,3,5,3,FALSE,5,629e241d171ec6698e05f149,4,1318,1058,0.6766982,591,0
90,5,2,3,5,4,5,4,2,FALSE,65,627286792f25495f123cc27b,4.666666666666667,1318,1058,0.6766982,591,0
90,2,2,3,3,3,3,3,2,FALSE,6,652761de72f9ecf8f6798f80,3,1318,1058,0.6766982,591,0
90,3,3,2,3,3,2,2,2,FALSE,36,63d53aba8df6735aa2f61e80,2.6666666666666665,1318,1058,0.6766982,591,0
90,6,4,5,5,1,4,4,1,FALSE,10,6318be45a49442eee3a88cb3,3.3333333333333335,1318,1058,0.6766982,591,0
90,5,6,6,5,5,3,7,5,FALSE,6,5607080ed7def20012b733c3,4.333333333333333,1318,1058,0.6766982,591,0
90,6,1,1,1,4,1,5,2,FALSE,15,63f78d9a7a3d118594efff74,2,1318,1058,0.6766982,591,0
91,7,7,7,7,7,5,7,7,FALSE,25,650ee2022c307a83ad5ffd5d,6.333333333333333,1234,121,0.73808336,688,0.4444444444444444
91,5,1,5,1,3,1,4,1,TRUE,51,5e307edef5abed05e1736185,1.6666666666666667,1234,121,0.73808336,688,0.4444444444444444
91,4,2,3,6,4,3,3,4,FALSE,24,5c475608cae0ab000188cb6e,4.333333333333333,1234,121,0.73808336,688,0.4444444444444444
91,6,5,5,7,5,5,5,5,TRUE,73,615dbec57d764bf5ab0a56e5,5.666666666666667,1234,121,0.73808336,688,0.4444444444444444
91,6,2,5,5,5,5,5,3,TRUE,10,6444b1e677ebe8b4e2c23abd,5,1234,121,0.73808336,688,0.4444444444444444
91,7,5,6,7,6,6,6,7,FALSE,53,60feddab2db9528af033d65f,6.333333333333333,1234,121,0.73808336,688,0.4444444444444444
91,7,2,5,5,7,4,7,5,FALSE,20,62e9af0ad2d5938d280419ad,5.333333333333333,1234,121,0.73808336,688,0.4444444444444444
91,7,3,7,5,5,1,5,5,FALSE,20,5bf368846edd7200017136c7,3.6666666666666665,1234,121,0.73808336,688,0.4444444444444444
91,7,1,6,2,1,1,4,1,TRUE,58,5f489766dbc4a2364c0f4f93,1.3333333333333333,1234,121,0.73808336,688,0.4444444444444444
92,1,6,2,1,1,1,1,1,FALSE,20,63f8d1f60a74a7e7fb4febd6,1,957,1462,0.58635616,621,0.4
92,6,3,6,6,6,6,6,3,TRUE,40,652761de72f9ecf8f6798f80,6,957,1462,0.58635616,621,0.4
92,4,2,2,4,3,2,3,1,FALSE,50,633edc50cfae73d4a72ca889,3,957,1462,0.58635616,621,0.4
92,1,7,2,5,1,1,2,1,FALSE,0,63e52250d3c1483ed7be8ed8,2.3333333333333335,957,1462,0.58635616,621,0.4
92,3,1,3,4,2,2,3,2,TRUE,79,5db4f0b63e33f2000dd54016,2.6666666666666665,957,1462,0.58635616,621,0.4
92,5,6,6,5,5,5,5,6,FALSE,6,63ebd1cd6715f8cbe3405c82,5,957,1462,0.58635616,621,0.4
92,5,5,7,6,7,6,6,6,FALSE,50,6168225aece426c90ad49ff1,6.333333333333333,957,1462,0.58635616,621,0.4
92,4,2,5,4,3,3,4,2,TRUE,50,60171c9b1a726593103182b3,3.3333333333333335,957,1462,0.58635616,621,0.4
92,7,1,7,7,7,7,7,2,TRUE,60,5e63e24eaf3bd51660031dbe,7,957,1462,0.58635616,621,0.4
92,7,7,6,7,7,6,7,7,FALSE,59,58a43e029a17120001d910d5,6.666666666666667,957,1462,0.58635616,621,0.4
93,7,3,7,7,7,5,7,6,FALSE,30,60e36e6ecb9f00e7b4dab92e,6.333333333333333,359,386,0.53270864,303,0.2
93,7,6,7,7,6,7,6,5,FALSE,75,5d23460ad4c57900192b129c,6.666666666666667,359,386,0.53270864,303,0.2
93,6,6,6,6,5,4,4,6,FALSE,5,59c41e340c5fc800011940f3,5,359,386,0.53270864,303,0.2
93,6,7,5,6,7,3,7,3,FALSE,20,607cbf385d3202721e3f719f,5.333333333333333,359,386,0.53270864,303,0.2
93,3,3,3,4,3,3,2,3,FALSE,14,6294caceabe2535ecd0eaba7,3.3333333333333335,359,386,0.53270864,303,0.2
93,7,3,7,6,5,4,6,2,TRUE,60,5a947fb0f05361000171b5a3,5,359,386,0.53270864,303,0.2
93,7,1,7,7,7,7,7,7,FALSE,20,5e63e24eaf3bd51660031dbe,7,359,386,0.53270864,303,0.2
93,6,5,5,5,4,6,5,5,FALSE,25,60fb383e30537b88f361934e,5,359,386,0.53270864,303,0.2
93,5,3,5,5,3,5,4,4,FALSE,20,6175e05636b79082f8d345c5,4.333333333333333,359,386,0.53270864,303,0.2
93,7,1,7,4,4,5,7,1,TRUE,70,6521ab1c4a2ffd6c21a3b662,4.333333333333333,359,386,0.53270864,303,0.2
94,7,7,7,7,7,7,7,7,FALSE,5,63d1b0363f9bd5a6062dfb1c,7,386,267,0.629967,910,0.36363636363636365
94,7,5,7,7,7,6,7,7,FALSE,51,55b2d3f2fdf99b525bc839aa,6.666666666666667,386,267,0.629967,910,0.36363636363636365
94,5,2,5,4,2,4,4,3,FALSE,25,64618c94bd9b28ed7b6472ce,3.3333333333333335,386,267,0.629967,910,0.36363636363636365
94,3,2,2,2,2,2,2,2,TRUE,41,5eb32b8adc8fc511560fca82,2,386,267,0.629967,910,0.36363636363636365
94,7,7,7,7,7,7,7,7,TRUE,94,616d9ef881036dfbfd63d2f4,7,386,267,0.629967,910,0.36363636363636365
94,5,7,4,7,7,7,6,7,FALSE,18,631f991a0a5b1611251a3ebe,7,386,267,0.629967,910,0.36363636363636365
94,6,1,5,4,3,4,4,3,TRUE,60,62eec7fbf90e6d75b70e6e2c,3.6666666666666665,386,267,0.629967,910,0.36363636363636365
94,4,3,4,4,4,5,3,3,FALSE,50,5e7908b92d882b4b6d8fa8e1,4.333333333333333,386,267,0.629967,910,0.36363636363636365
94,4,3,4,3,3,5,3,2,FALSE,44,63d53aba8df6735aa2f61e80,3.6666666666666665,386,267,0.629967,910,0.36363636363636365
94,5,3,6,5,6,6,7,6,TRUE,70,60870dd7e185006f4bc26266,5.666666666666667,386,267,0.629967,910,0.36363636363636365
94,4,2,3,4,4,3,3,2,FALSE,20,55e5d5fdc70c7a000b2a5bac,3.6666666666666665,386,267,0.629967,910,0.36363636363636365
95,5,1,5,2,5,3,4,1,TRUE,74,5ed543442db0060a955d12e1,3.3333333333333335,892,2035,0.43807042,216,0.8181818181818182
95,5,2,4,4,4,4,4,4,TRUE,81,651f0d6c26e75447ae818a36,4,892,2035,0.43807042,216,0.8181818181818182
95,6,1,6,3,4,3,5,1,TRUE,60,5a947fb0f05361000171b5a3,3.3333333333333335,892,2035,0.43807042,216,0.8181818181818182
95,4,1,2,1,2,1,1,1,TRUE,100,62b601e089d3d1134aed066b,1.3333333333333333,892,2035,0.43807042,216,0.8181818181818182
95,1,1,1,1,1,1,1,1,FALSE,2,5669ac845bd4ff0011159b4a,1,892,2035,0.43807042,216,0.8181818181818182
95,5,1,6,1,6,1,5,1,TRUE,80,63b6c0245a6de54b28e6ef89,2.6666666666666665,892,2035,0.43807042,216,0.8181818181818182
95,7,2,7,5,6,5,6,5,TRUE,93,632e9aa62793c18a857aece4,5.333333333333333,892,2035,0.43807042,216,0.8181818181818182
95,7,7,7,7,7,7,7,5,TRUE,70,63f8d1f60a74a7e7fb4febd6,7,892,2035,0.43807042,216,0.8181818181818182
95,5,3,5,4,5,3,5,5,TRUE,71,59894fbbda239a0001fb8e16,4,892,2035,0.43807042,216,0.8181818181818182
95,6,1,4,3,5,4,5,1,TRUE,90,63614899ad49a91f1ef09067,4,892,2035,0.43807042,216,0.8181818181818182
95,7,7,7,7,7,7,7,7,FALSE,68,63d7a6a997f03198526a1941,7,892,2035,0.43807042,216,0.8181818181818182
96,2,5,3,4,2,3,3,2,FALSE,31,63d53aba8df6735aa2f61e80,3,698,377,0.25043684,160,0.1
96,3,7,4,7,5,4,3,6,FALSE,30,615dbec57d764bf5ab0a56e5,5.333333333333333,698,377,0.25043684,160,0.1
96,6,3,5,5,4,5,5,5,TRUE,30,60873d2ab16643e5a08cafd2,4.666666666666667,698,377,0.25043684,160,0.1
96,7,7,7,7,7,4,7,7,FALSE,35,64345edc0fd9813bdd9ef181,6,698,377,0.25043684,160,0.1
96,3,1,4,3,2,1,3,1,FALSE,5,63ea4609086ed7a4f9ee55a5,2,698,377,0.25043684,160,0.1
96,2,3,1,4,1,1,1,2,FALSE,17,60fdd59c0bf3c63079c26391,2,698,377,0.25043684,160,0.1
96,6,4,7,6,7,5,6,5,FALSE,59,63052f20afc39e87110eb83e,6,698,377,0.25043684,160,0.1
96,1,1,1,1,1,1,1,1,FALSE,31,5e307edef5abed05e1736185,1,698,377,0.25043684,160,0.1
96,2,2,1,1,3,3,2,1,FALSE,7,5acbd1ecf69e940001d9cd4d,2.3333333333333335,698,377,0.25043684,160,0.1
96,7,7,7,7,7,7,7,7,FALSE,9,63d1b0363f9bd5a6062dfb1c,7,698,377,0.25043684,160,0.1
97,7,1,6,3,4,4,6,2,TRUE,66,62e9af0ad2d5938d280419ad,3.6666666666666665,880,549,0.7378048,388,0.4
97,7,1,4,3,2,2,5,1,FALSE,26,55fb250177f33b000ccb212f,2.3333333333333335,880,549,0.7378048,388,0.4
97,6,1,6,3,2,5,5,5,FALSE,75,628e0063fa56e316da2a71cb,3.3333333333333335,880,549,0.7378048,388,0.4
97,5,2,6,3,3,4,5,2,TRUE,80,5e6e5a9ff830814045057066,3.3333333333333335,880,549,0.7378048,388,0.4
97,6,5,5,6,4,4,4,3,TRUE,66,60fdd59c0bf3c63079c26391,4.666666666666667,880,549,0.7378048,388,0.4
97,7,1,7,5,3,5,6,6,FALSE,8,5ed559e5afbd830e2117ed55,4.333333333333333,880,549,0.7378048,388,0.4
97,2,1,2,3,1,1,1,1,TRUE,95,5bf368846edd7200017136c7,1.6666666666666667,880,549,0.7378048,388,0.4
97,5,2,3,2,4,3,4,3,FALSE,61,63d15e1be853005ff591b935,3,880,549,0.7378048,388,0.4
97,7,5,5,7,5,6,7,4,FALSE,31,652d5fbe9b9bfde1040a8c4d,6,880,549,0.7378048,388,0.4
97,6,2,6,5,4,5,6,5,FALSE,37,5842eb2904e7550001a06b14,4.666666666666667,880,549,0.7378048,388,0.4
98,7,3,6,6,6,6,7,5,FALSE,20,5dec8925be656d35d4005320,6,1918,2064,0.63648224,583,0.09090909090909091
98,3,2,2,6,2,2,6,5,FALSE,30,63acbbe336a9ca92853dca4a,3.3333333333333335,1918,2064,0.63648224,583,0.09090909090909091
98,6,3,4,5,5,5,6,3,FALSE,15,55e5d5fdc70c7a000b2a5bac,5,1918,2064,0.63648224,583,0.09090909090909091
98,7,7,7,7,7,7,7,7,FALSE,54,63d7a6a997f03198526a1941,7,1918,2064,0.63648224,583,0.09090909090909091
98,6,6,6,7,5,3,7,5,FALSE,40,60e36e6ecb9f00e7b4dab92e,5,1918,2064,0.63648224,583,0.09090909090909091
98,5,4,2,5,2,2,3,2,FALSE,9,5eb32b8adc8fc511560fca82,3,1918,2064,0.63648224,583,0.09090909090909091
98,5,1,4,6,3,2,4,3,TRUE,25,64618c94bd9b28ed7b6472ce,3.6666666666666665,1918,2064,0.63648224,583,0.09090909090909091
98,6,4,5,3,4,3,4,3,FALSE,32,55b2d3f2fdf99b525bc839aa,3.3333333333333335,1918,2064,0.63648224,583,0.09090909090909091
98,5,5,5,6,5,4,5,4,FALSE,14,59894fbbda239a0001fb8e16,5,1918,2064,0.63648224,583,0.09090909090909091
98,6,2,6,5,1,1,6,4,FALSE,79,5b745d7bea73590001e99b25,2.3333333333333335,1918,2064,0.63648224,583,0.09090909090909091
98,4,5,6,4,5,4,5,3,FALSE,53,62694f79608ed29b7af936b1,4.333333333333333,1918,2064,0.63648224,583,0.09090909090909091
99,6,2,6,3,5,5,6,2,FALSE,40,627286792f25495f123cc27b,4.333333333333333,6587,5182,0.6723742,414,0.2
99,5,1,5,4,4,4,5,3,TRUE,45,6175e05636b79082f8d345c5,4,6587,5182,0.6723742,414,0.2
99,7,1,6,6,7,7,7,7,FALSE,60,63d5daa80d80a745de740c13,6.666666666666667,6587,5182,0.6723742,414,0.2
99,4,3,5,5,4,3,5,4,FALSE,14,5d29cc8869a747001acdb3c1,4,6587,5182,0.6723742,414,0.2
99,6,6,1,7,4,1,4,2,FALSE,20,63614899ad49a91f1ef09067,4,6587,5182,0.6723742,414,0.2
99,7,2,2,7,6,6,6,4,FALSE,50,6400d8fbeba2f9f8eb604b9a,6.333333333333333,6587,5182,0.6723742,414,0.2
99,5,3,5,6,5,5,6,3,TRUE,16,62734ce38db73cd5bd81a36f,5.333333333333333,6587,5182,0.6723742,414,0.2
99,6,1,2,1,1,1,1,2,FALSE,77,5c4623f40df98d0001edaec8,1,6587,5182,0.6723742,414,0.2
99,5,1,3,1,1,1,4,1,FALSE,61,5e06ecd524f9390991997bb7,1,6587,5182,0.6723742,414,0.2
99,6,3,5,3,3,5,2,2,FALSE,13,5f5452df72345118f58d187b,3.6666666666666665,6587,5182,0.6723742,414,0.2
